track_name,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,cont_rating,prime_genre,lang.num,size_mb
LEGO® City My City 2,0.0,424,99,3.5,3.5,4+,Games,19,468.2080078125
The Game of Life,2.99,2298,157,4.5,4.5,4+,Games,1,291.33203125
Bob the Builder™: Build City,2.99,11,1,3.5,5.0,4+,Games,6,220.205078125
ANSELFIE - emojis by Ansel,2.99,13,13,4.5,4.5,4+,Utilities,1,51.4970703125
Steps,0.0,361,361,4.5,4.5,4+,Games,1,67.671875
Funny Face - Filters Swap Effects Pic for Snapchat,0.0,2471,20,4.0,3.0,4+,Lifestyle,1,147.8193359375
镜花奇缘 - 最新诛仙类卡牌传奇手游游戏,0.0,0,0,0.0,0.0,12+,Games,1,304.68359375
Natoo,0.0,0,0,0.0,0.0,4+,Entertainment,2,51.6279296875
妙资理财（九周年版)-高收益理财投资平台,0.0,0,0,0.0,0.0,4+,Finance,2,30.1591796875
妙资理财-福利版（年化14.8%注册送1万体验金）,0.0,0,0,0.0,0.0,4+,Finance,2,30.1591796875
Endless Ducker,0.0,639,306,4.0,4.5,4+,Games,1,152.3515625
Rhinbo - Endless Runner Game,0.0,391,5,4.0,5.0,12+,Games,1,147.54296875
面白ニュースを超快適に読める!!まとめのまとめMM,0.0,0,0,0.0,0.0,17+,Entertainment,1,53.7392578125
Human Anatomy Atlas 2017 - Complete 3D Human Body,24.99,73,19,4.5,5.0,12+,Medical,7,934.5634765625
Creatures Mod for Minecraft PC Game Edition - Mods Pocket Guide,1.99,311,311,4.0,4.0,12+,Utilities,1,28.89453125
City Maps for Minecraft PE - Best Maps for Minecraft Pocket Edition (MCPE),1.99,536,536,3.5,3.5,4+,Entertainment,1,10.5703125
KORG iWAVESTATION,29.99,47,23,4.5,4.0,4+,Music,1,72.28125
Oh...Sir! The Insult Simulator,1.99,242,12,4.5,5.0,12+,Games,1,181.693359375
おじクエ - OJISAN QUEST - タップRPG -,0.0,0,0,0.0,0.0,4+,Games,1,50.6474609375
Shopkins: Chef Club,0.0,2881,14,4.5,4.5,4+,Games,1,264.3154296875
ENYO,0.0,163,27,3.5,4.0,9+,Games,1,90.8173828125
Agricola All Creatures Big and Small,4.99,35,2,4.0,4.5,4+,Games,1,152.904296875
Wordalot – Picture Crossword,0.0,3383,28,4.5,4.5,4+,Games,1,158.9970703125
Bowmasters - Top Multiplayer Bowman Archery Game,0.0,159323,24387,4.5,4.5,12+,Games,1,156.4033203125
Bloons Supermonkey 2,0.99,599,68,4.5,4.5,9+,Games,18,198.798828125
Gabbymoji,1.99,18,1,4.0,5.0,4+,Entertainment,1,9.2421875
PIN Genie Vault – Secret photo album & Password,0.0,34,0,4.0,0.0,17+,Utilities,3,92.1455078125
Super City: Special Edition,4.99,78,15,4.5,4.5,12+,Games,16,62.5380859375
Stop Curry,0.0,250,14,4.5,3.5,4+,Games,1,64.6943359375
Lollipop: Sweet Taste Match3,0.0,2861,32,4.5,5.0,4+,Games,1,143.8212890625
ここに墓を建てよう,0.0,0,0,0.0,0.0,4+,Games,1,65.43359375
Burger Jump,0.0,145,145,4.5,4.5,4+,Games,1,82.5849609375
激おこ!! はじめしゃちょー　なんなんですか!?,0.0,1,1,5.0,5.0,9+,Games,1,201.8564453125
Fun Run Arena - Online Multiplayer Running Game,0.0,4116,161,4.5,4.5,12+,Games,1,281.08984375
Talented Pets Show,0.0,108,108,4.0,4.0,4+,Games,1,79.12890625
Fantasy Football Coach,0.0,29,3,3.0,3.5,9+,Games,1,138.951171875
Pea – The Premature Ejaculation App,3.99,9,1,1.5,2.0,17+,Health & Fitness,1,32.5068359375
Moji Edit- Your Custom Emoji Avatar Face,0.0,238,41,3.5,4.0,4+,Utilities,1,54.166015625
Virtual Reality Moon for Google Cardboard VR,0.0,109,63,3.0,3.0,4+,Games,1,101.08203125
GeniusTest！天才てすと,0.0,0,0,0.0,0.0,17+,Entertainment,1,18.6318359375
炎上なう -つぶやきSNS風シミュレーションゲーム-,0.0,0,0,0.0,0.0,9+,Games,2,46.96484375
Test your color IQ！カラーIQ診断テスト２,0.0,0,0,0.0,0.0,17+,Entertainment,1,16.8740234375
Chick Go & Climb,0.0,10,0,4.5,0.0,4+,Games,8,53.0791015625
Pango Build City,2.99,21,21,4.5,4.5,4+,Games,1,119.6552734375
面倒だがトリあえずキーボード ～ さわりたくなるキーボード,0.99,0,0,0.0,0.0,4+,Utilities,1,83.046875
アキラメロン【メロンを受け止める、チョイムズゲー】,0.0,0,0,0.0,0.0,4+,Games,1,128.908203125
Moasure - the smart tape measure,2.99,35,9,3.0,4.0,4+,Utilities,7,56.15625
Bowmasters (Ad Free) - Top Multiplayer Bowman Game,3.99,1608,249,4.5,4.5,12+,Games,1,156.4033203125
Auralux: Constellations,0.0,2354,821,4.5,4.5,4+,Games,7,107.4345703125
PolitiCats: Awesome Clicker Game,0.0,2938,102,4.5,5.0,4+,Games,1,290.275390625
Escape from the music room in the school.,0.0,1,1,4.0,4.0,4+,Games,1,95.0732421875
Water Bottle Flip AK 2016,0.0,93,6,2.5,4.0,9+,Games,1,74.98046875
Dumb Ways JR Madcap's Plane,1.99,3,3,3.5,3.5,4+,Education,1,104.978515625
Toca Hair Salon 3,2.99,314,82,4.5,4.5,4+,Education,18,123.099609375
"PS Deals+ - Games Price Alerts for PS4, PS3, Vita",2.99,28,6,5.0,4.5,9+,News,2,66.951171875
Redungeon,0.0,1821,104,4.5,4.5,12+,Games,1,73.0703125
Out There Chronicles - Ep. 1,1.99,87,19,4.0,4.5,12+,Games,2,103.5634765625
Primordia,4.99,49,49,4.5,4.5,9+,Games,1,1466.5341796875
NARUTO SHIPPUDEN: Ultimate Ninja Blazing,0.0,6426,393,4.5,4.5,9+,Games,1,180.9208984375
【脱出ゲーム】絶対に最後までプレイしないで 〜謎解き＆ブロックパズル〜,0.0,0,0,0.0,0.0,12+,Games,1,73.958984375
MARVEL Tsum Tsum,0.0,838,8,4.5,4.5,4+,Games,8,112.2724609375
Athlete Shave Salon Games,0.0,3815,5,4.0,1.0,9+,Games,1,59.9130859375
Rubek,1.99,48,19,4.5,4.5,4+,Games,1,81.21875
Tap Titans 2,0.0,9122,155,4.5,4.5,4+,Games,1,487.966796875
Haunted Hotel: The X (Full),6.99,83,83,4.5,4.5,9+,Games,5,1099.923828125
Cubicle.,0.0,38,38,4.0,4.0,4+,Games,1,83.6064453125
無料アプリ暇つぶしゲーム【BOKEMON】〜トボケモンスターを進化させるで〜,0.0,0,0,0.0,0.0,4+,Games,1,91.8056640625
PINKFONG Birthday Party,0.0,70,1,3.5,2.0,4+,Education,11,66.5205078125
Shopkins: Shoppie Dash!,3.99,278,52,4.5,4.5,4+,Games,3,183.326171875
Casino Girl-お金稼ぎ美少女育成ゲーム-,0.0,0,0,0.0,0.0,12+,Games,1,42.9384765625
航海帝国HD 唯一正版授权 传承经典 统御大航海强者时代,0.99,0,0,0.0,0.0,4+,Games,1,108.91796875
JOEMOJI Keyboard,0.99,53,1,4.5,5.0,4+,Entertainment,1,28.458984375
Blocky Racer - Endless Arcade Racing,0.0,1122,303,4.5,4.5,4+,Games,1,143.998046875
Octonauts,3.99,14,7,3.5,3.5,4+,Education,1,489.970703125
Road Not Taken,4.99,291,96,4.5,4.0,9+,Games,1,262.0654296875
Cafe Story - Play Cooking & Farming Game,0.0,1498,79,5.0,5.0,4+,Games,2,111.5625
Zap Zombies,0.0,145,20,4.0,4.5,9+,Games,3,218.279296875
Buffalo Slots - Royal Casino Fun Slot Machines!,0.0,3153,0,5.0,0.0,12+,Games,1,77.7978515625
ブリ猫,0.0,0,0,0.0,0.0,12+,Games,1,39.6044921875
今日、彼女が死んだ,0.0,0,0,0.0,0.0,9+,Games,1,31.6708984375
Soccer Cup Championship 2016,0.0,2,2,5.0,5.0,4+,Games,1,65.0458984375
ひとりぼっち惑星,0.0,0,0,0.0,0.0,12+,Games,1,71.3408203125
Vampire Legends: Untold Story of Elizabeth (Full),6.99,50,5,3.0,3.5,9+,Games,3,983.861328125
Moji Maker™,1.99,4553,57,4.0,3.0,4+,Entertainment,1,151.7880859375
Station Manager,4.99,35,8,3.5,3.0,4+,Games,4,203.5244140625
Zombie Town Story,0.0,22,4,4.0,5.0,12+,Games,5,240.662109375
SnapMatch - Single and Group Matching,0.0,12,3,1.5,1.0,17+,Lifestyle,2,36.4033203125
江湖风云录-超自由武侠剧情角色扮演手游,0.99,13,0,4.5,0.0,12+,Games,1,47.3525390625
Chef Siblings - Island Restaurant,0.0,56,56,4.0,4.0,4+,Games,1,105.87109375
PetMOJI – Character Creator & Emoji Keyboard,0.0,244,19,3.0,2.5,4+,Entertainment,1,22.80078125
Samorost 3,4.99,421,51,4.0,4.0,9+,Games,16,1268.21875
GIFYme - Create video loops and gifs with amazing filters for Whatsapp and Instagram,0.0,65,10,3.5,4.0,4+,Photo & Video,5,29.9287109375
Soccer Stadium Sports Car & Bus Parking Simulator 3D Driving Sim,0.0,126,126,4.0,4.0,4+,Games,1,256.388671875
"April - Layouts, Photo Collage, and Poster Maker",0.0,165,29,4.5,5.0,4+,Photo & Video,10,54.2158203125
Special Version - Explain Everything™ Whiteboard,15.99,27,12,4.5,4.5,4+,Education,17,145.6650390625
Flood of Light,1.99,14,2,5.0,5.0,4+,Games,3,551.283203125
ゲーム攻略「SGGP」掲示板、SNSな友達出会い,0.0,0,0,0.0,0.0,9+,Social Networking,2,21.6826171875
Archery King,0.0,8905,473,4.5,4.5,4+,Games,15,127.005859375
犯人は僕です。－謎解き×探索ノベルゲーム－,0.0,0,0,0.0,0.0,17+,Games,16,51.1953125
Virtual Reality Roller Coaster for Google Cardboard VR,0.0,77,68,4.0,4.5,4+,Games,1,113.9755859375
MackMoji by Christy Mack,1.99,11,11,4.0,4.0,9+,Entertainment,1,11.01171875
"Please, Don't Touch Anything 3D",5.99,5,2,4.0,4.5,9+,Games,1,446.8955078125
Grim Tales: The Heir - A Mystery Hidden Object Game (Full),6.99,87,87,4.5,4.5,9+,Games,5,938.5126953125
CelebrityDiagnosis!,0.0,0,0,0.0,0.0,4+,Photo & Video,2,13.3212890625
[GP]パチスロ ヱヴァンゲリヲン〜決意の刻〜(パチスロゲーム),0.0,0,0,0.0,0.0,12+,Games,1,1182.51171875
Multi Level Car Parking 5 a Real Airport Driving Test Simulator,0.0,365,365,4.5,4.5,4+,Games,1,227.3173828125
Angry Birds Blast,0.0,24878,712,4.5,4.5,4+,Games,12,123.5859375
Make More!,0.0,5134,186,4.5,4.5,9+,Games,11,34.2919921875
Light On,0.0,191,191,4.5,4.5,4+,Games,1,202.4453125
なっとう-人気の納豆育成ゲーム-,0.0,0,0,0.0,0.0,4+,Games,1,42.67578125
NBAmoji,0.0,89,0,3.5,0.0,4+,Sports,1,12.138671875
"Prisma: Photo Editor, Art Filters Pic Effects",0.0,15060,97,4.5,4.0,9+,Photo & Video,2,72.9013671875
Duck Roll,0.0,154,33,4.5,4.5,4+,Games,1,56.3173828125
ShadeMoji by The Shade Room,0.99,108,108,4.5,4.5,12+,Entertainment,1,77.2744140625
WIND runner adventure,0.0,253,43,4.5,4.5,4+,Games,17,316.7529296875
Javelin Masters 3,0.0,430,16,4.5,4.5,4+,Games,11,127.8203125
NBC Sports Scores,0.0,428,3,2.0,4.5,4+,Sports,1,58.28515625
Fish Fist,0.0,146,24,4.5,5.0,9+,Games,11,63.1298828125
Suicide Squad: Special Ops,0.0,6551,437,4.5,4.5,12+,Games,1,346.203125
"Dr. Decks for ""Clash Royale""",0.99,9,2,4.0,2.5,4+,Games,1,66.90625
Crazy Circle,0.0,98,65,4.5,4.5,4+,Games,1,37.953125
罪と罰2 -犯人は誰だ!?- 謎解き推理ミステリーサスペンス,0.0,0,0,0.0,0.0,12+,Book,1,40.3408203125
AKUMA大戦 -悪魔を合体召喚して魔王を育成する放置ゲーム-,0.0,0,0,0.0,0.0,4+,Games,1,66.001953125
NeverKnew - Game night is back,0.0,25,0,4.0,0.0,9+,Games,1,37.2451171875
Tank.io war - Free Classic Tank games,0.0,3219,2342,4.5,5.0,4+,Games,2,23.2265625
Ketchapp Soccer,0.0,339,138,4.0,4.0,4+,Games,1,60.25390625
なぞって冒険！きゅるるんくまのパズルリンク,0.0,0,0,0.0,0.0,4+,Games,1,59.5986328125
"求恋爱 专业版-高端恋爱相亲婚恋交友神器,同城寂寞单身男女聊天约会找对象平台",0.99,0,0,0.0,0.0,17+,Social Networking,1,44.41015625
暇つぶしに人気  脳トレ パズルゲーム　- LINK,0.0,0,0,0.0,0.0,4+,Games,1,99.0029296875
Lost Fishy Ultimate Challenge,0.99,3,3,4.5,4.5,4+,Games,1,97.3193359375
Arcane Online - Fantasy MMORPG,0.0,285,3,4.5,5.0,12+,Games,1,89.3056640625
Magic Nightfall,0.0,164,1,4.5,5.0,4+,Games,30,187.919921875
Magic Mansion,0.0,255,132,3.0,3.5,9+,Games,1,42.1787109375
梦幻西游互通版,0.0,25,3,4.5,5.0,4+,Games,1,1962.3974609375
Is-it Love ? Ryan (Visual Novel),0.0,539,53,4.5,4.5,12+,Games,1,139.9970703125
Dinos Jump - Dinosaur action game for kids,2.99,0,0,0.0,0.0,4+,Games,1,57.4931640625
Jurassic GO - Dinosaur Snap Adventures,3.99,477,315,5.0,5.0,4+,Games,11,315.986328125
PlayKids Learn - Learning through play,0.0,49,0,2.5,0.0,4+,Education,7,391.6884765625
Cube Skip,0.0,298,72,4.5,4.0,4+,Games,1,120.0849609375
Blue Apprentice Elementary Science Game by Galxyz,0.0,79,7,4.0,5.0,4+,Education,33,366.1982421875
High 5 Vegas - Hit Slots Casino,0.0,541,22,4.5,3.0,12+,Games,1,150.5576171875
PHAROS Earth,0.0,383,6,4.5,4.0,4+,Entertainment,1,390.83984375
EXORUN,0.0,234,4,4.0,5.0,4+,Games,1,71.6923828125
Amusement Park Tour,0.0,506,4,4.5,4.5,4+,Games,16,90.47265625
Hero Siege: Pocket Edition,9.99,68,8,2.5,1.5,12+,Games,1,269.2119140625
Music Player - Play Unlimited Songs from YouTube!,0.0,53,36,4.0,4.0,17+,Entertainment,1,11.677734375
Switchy Sides,0.0,109,34,4.5,4.5,4+,Games,1,58.439453125
SnapType Pro,4.99,37,15,4.5,5.0,4+,Education,3,32.2138671875
"Princess Face Paint - Girls Makeup, Dressup and Makeover Games",0.0,45,45,4.0,4.0,4+,Games,2,94.07421875
Mystery of the Ancients: Mud Water Creek (Full),6.99,127,65,4.5,4.5,9+,Games,5,1092.2548828125
Danse Macabre: Lethal Letters - A Mystery Hidden Object Game (Full),6.99,57,57,4.5,4.5,9+,Games,5,735.9755859375
金庸群侠传—全自由单机武侠RPG,0.0,85,4,5.0,5.0,9+,Games,1,237.41796875
Nukleus,0.0,210,21,4.5,4.0,4+,Games,1,28.3505859375
My Town : Beauty Spa Saloon,2.99,56,56,4.0,4.0,4+,Entertainment,1,282.7685546875
Blitz Survival Games - Multiplayer Pixel Master Mini Games,0.99,24,5,3.0,3.0,9+,Games,1,171.9013671875
Babysitter Craziness - Fun Kids Game,0.0,169,65,4.0,4.0,4+,Games,11,91.23828125
万年历-日历农历黄历天气,0.0,0,0,0.0,0.0,12+,Utilities,3,104.123046875
All Star Quarterback 17 - Football Lifestyle Sim,0.0,521,131,4.5,4.5,12+,Games,1,105.6552734375
Bulb Boy,2.99,49,6,4.5,4.0,12+,Games,1,560.408203125
烈焰王座HD - 卡牌与挂机结合的养成放置游戏,0.99,1,1,5.0,5.0,12+,Games,2,65.4599609375
Attenborough Story of Life,0.0,59,16,4.5,3.5,12+,Entertainment,1,145.0859375
Tina's Diary - Star Fever,0.0,139,139,4.0,4.0,4+,Games,1,102.93359375
Rolly Worms,0.0,135,135,3.5,3.5,9+,Games,1,139.7001953125
Frantic Ball,0.0,1,1,5.0,5.0,4+,Games,1,187.5087890625
流しそうめんエクストリーム,0.0,0,0,0.0,0.0,4+,Games,1,145.8203125
トクバイ - チラシアプリ／スーパーの特売情報で節約 -,0.0,0,0,0.0,0.0,4+,Lifestyle,1,70.5517578125
Tank.IO War - Free Tank games of snake,0.0,9259,136,5.0,4.5,4+,Games,2,24.38671875
WeDJ for iPad,4.99,10,0,4.0,0.0,4+,Music,2,28.064453125
Color Bots,0.0,164,164,4.5,4.5,12+,Games,1,181.634765625
VR Crazy Bike Race: Traffic Racing Free,0.0,29,9,1.5,1.5,4+,Games,1,163.541015625
Dice Crush,0.0,7,1,5.0,5.0,4+,Games,2,172.5673828125
Cubway,0.0,58,1,4.5,1.0,4+,Games,1,344.01171875
Amusement Park Fair Ground Circus Trucker Parking Simulator,0.0,81,48,4.0,4.0,4+,Games,1,341.12109375
Rogue Ninja,0.0,99,6,5.0,5.0,12+,Games,1,173.140625
Nerve - Do You Dare?,0.0,219,88,2.0,2.5,12+,Entertainment,1,165.291015625
"BeCasso – Watercolor & Oil Paintings, Comic Effect",1.99,39,1,4.5,5.0,4+,Photo & Video,8,73.6640625
WoW Legion Companion,0.0,1019,50,3.0,2.0,9+,Entertainment,4,273.162109375
Escape the Cake Café,0.0,7,7,5.0,5.0,4+,Games,2,31.55859375
Roller Coaster Simulator - Draw and Simulate!,0.0,7,5,4.5,4.0,12+,Games,1,149.2568359375
REVERSI ZERO - free classic game,0.0,0,0,0.0,0.0,4+,Games,1,34.8662109375
Hillarymoji,0.0,42,3,3.5,3.0,17+,Entertainment,1,30.5205078125
Archangel Michael Guidance - Doreen Virtue,3.99,338,63,4.5,4.5,4+,Lifestyle,2,110.802734375
Robbiemoji by Robbie Williams,1.99,0,0,0.0,0.0,12+,Entertainment,1,9.748046875
口袋全明星,0.0,0,0,0.0,0.0,12+,Games,1,209.6171875
Are you a psychopath? 怖い心理テスト,0.0,0,0,0.0,0.0,9+,Entertainment,1,37.1025390625
Nanuleu,2.99,65,27,4.0,3.5,9+,Games,5,125.119140625
Z Buster,0.0,301,2,4.0,4.5,9+,Games,1,458.318359375
勇士与魔龙,0.0,0,0,0.0,0.0,4+,Games,0,190.345703125
Team GB Live,0.0,1,1,3.0,3.0,4+,Sports,5,49.1708984375
Thomas & Friends: Magical Tracks - Kids Train Set,0.0,389,58,4.0,4.5,4+,Entertainment,8,294.296875
Dictator: Emergence,0.0,567,11,4.0,2.5,12+,Games,1,142.3515625
Peppa Pig: Sports Day,2.99,42,2,2.5,3.0,4+,Entertainment,9,250.654296875
Rings.,0.0,538,8,4.5,3.5,4+,Games,1,81.517578125
Space by Tinybop,2.99,26,10,4.5,4.5,4+,Education,58,317.5517578125
Me by Tinybop,2.99,36,17,5.0,5.0,4+,Education,58,183.5791015625
The Counter Of Death,0.0,719,24,4.5,4.5,12+,Games,10,54.6484375
Coin Dozer: Haunted,0.0,704,132,4.5,4.5,12+,Games,1,154.986328125
ねこみっけ - おもしろい人気無料ゲーム,0.0,1,1,5.0,5.0,4+,Games,2,94.416015625
Super Atomic,0.0,2638,882,4.5,4.5,4+,Games,1,21.0087890625
Taxi Sim 2016,0.0,3026,904,4.5,4.5,4+,Games,1,268.5078125
Epic Jackpot Slots: Slot Machines & Bonus Games,0.0,2291,116,5.0,5.0,12+,Games,10,172.962890625
Mini Synthesizer,4.99,26,6,4.5,4.5,4+,Music,1,47.1025390625
Mini Synthesizer for iPhone,2.99,21,3,3.0,2.5,4+,Music,1,53.4580078125
Colorpede,0.0,90,19,4.0,4.0,4+,Games,12,30.2412109375
Sorcery! 4,4.99,60,10,4.5,4.0,12+,Games,1,443.1787109375
EA SPORTS™ FIFA 17 Companion,0.0,1137,492,4.0,4.0,4+,Games,7,40.0224609375
トリセツメーカー２　トリセツ診断,0.0,0,0,0.0,0.0,17+,Entertainment,1,15.4091796875
Brick Splits,0.0,1077,98,4.5,4.5,4+,Games,1,59.35546875
爆笑アプリ！人気無料ゲーム kimazui gacha,0.0,0,0,0.0,0.0,12+,Games,2,90.8076171875
Soccer Puzzle for Brain Training -SoccerStrike-,0.0,0,0,0.0,0.0,4+,Games,43,76.6025390625
A Busy Day for Elmo: Sesame Street Video Calls,0.99,3,3,2.5,2.5,4+,Games,1,224.3251953125
Superkick Party,1.99,27,8,4.5,4.5,9+,Games,16,29.474609375
Candy's Vacation - Beach Hotel,0.0,105,105,4.5,4.5,4+,Games,2,92.06640625
【業界初成長マップ搭載！ねこ育成マト当てパズルRPG】たまねこウォーズ,0.0,0,0,0.0,0.0,4+,Games,1,247.78125
Highlights™ Shapes - Preschool Learning Puzzles,0.0,90,12,4.5,4.5,4+,Education,3,84.1298828125
無料ゲーム HANABI ON LINE 花火（ハナビ）パズル,0.0,0,0,0.0,0.0,4+,Games,1,103.2470703125
Microsoft Pix Camera,0.0,678,31,4.0,4.0,4+,Photo & Video,9,124.947265625
Content Transf,0.0,299,78,4.5,5.0,4+,Productivity,1,27.765625
Kerflux,0.0,1648,180,4.5,5.0,4+,Games,1,55.908203125
"Cloud Play Pro - Music Player & Streamer for Dropbox, Google Drive, OneDrive, Box and iPod Library",0.99,1,1,3.0,3.0,4+,Music,1,4.27734375
1-Bit Rogue: A dungeon crawler RPG!,0.0,378,106,4.5,4.5,12+,Games,1,61.4541015625
InstaSave for Instagram - Download & Repost your own Videos & Photos for Free,0.0,243,243,4.0,4.0,12+,Photo & Video,1,11.1337890625
Super Powerboy,1.99,99,54,4.5,4.5,12+,Games,1,1064.2998046875
脱出ゲーム - KINDERGARTEN - 子供にイタズラされたリビングからの 脱出,0.0,1,1,2.0,2.0,4+,Games,1,65.8408203125
The EO Bar,6.99,247,0,5.0,0.0,4+,Health & Fitness,1,39.4853515625
Pocket Arcade Story,4.99,41,20,3.5,2.5,9+,Games,4,180.8251953125
FeedNews: AI curated social news for productivity,0.0,73,27,3.0,3.5,17+,News,1,36.076171875
懸賞ソリティア-ギフト券/ギフトコードGETでお小遣いが稼げる定番ソリティアクロンダイク,0.0,0,0,0.0,0.0,17+,Games,2,39.6416015625
Dr. Oz,0.0,99,4,2.0,1.0,17+,Health & Fitness,1,77.8828125
Hop Swap,0.0,144,47,4.5,4.5,9+,Games,1,162.306640625
Forest Rescue 2: Friends United Match 3 Puzzle,0.0,1505,79,5.0,5.0,4+,Games,1,84.564453125
Motor World: Bike Factory,0.0,960,4,4.5,4.0,9+,Games,1,77.4794921875
Atomic Super Lander,2.99,47,4,4.0,4.5,9+,Games,1,212.5498046875
Escape from many tutoring school of test.,0.0,1,1,4.0,4.0,4+,Games,1,101.9619140625
Mafia III: Rivals,0.0,198,33,3.0,3.0,17+,Games,1,165.015625
Piggy Boom,0.0,1918,57,4.5,4.0,4+,Games,2,115.794921875
如意夺宝,0.0,0,0,0.0,0.0,17+,Shopping,2,22.9169921875
Troll Face Quest Video Games,0.0,2118,1182,4.5,4.5,12+,Games,16,69.0830078125
The Curio Society: New Order HD (Full) - Adventure,6.99,58,58,4.5,4.5,9+,Games,4,1300.9267578125
Chat for Pokemon Go - GoChat,0.0,500,500,2.0,2.0,4+,Social Networking,1,18.048828125
逆战仙魔 大圣萌仙全民跨服千人即时PK,0.99,0,0,0.0,0.0,4+,Games,1,139.65234375
airweave sleep analysis,0.0,0,0,0.0,0.0,12+,Health & Fitness,2,28.609375
Arthur's Adventures-Road of Glory:Pocket Edition,0.99,18,1,5.0,3.0,9+,Games,2,134.3388671875
Trucker Parking Simulator 2 a Real Monster Truck & Lorry Driving Test,0.0,101,101,4.0,4.0,4+,Games,1,342.3623046875
スーパーストリートファイターIV パチスロエディション,14.99,0,0,0.0,0.0,12+,Games,1,1909.814453125
Flick Soccer 17,0.0,217,217,4.0,4.0,4+,Games,1,79.94921875
Bangers Unlimited 2,3.99,0,0,0.0,0.0,4+,Games,1,231.2060546875
Age of Heroes: Conquest,0.0,468,1,4.5,5.0,12+,Games,1,62.4365234375
LOST MAZE,0.0,130,2,3.5,5.0,4+,Games,6,216.3349609375
目の錯覚で性格診断,0.0,0,0,0.0,0.0,4+,Entertainment,1,26.25
僕の彼女が誘拐された。,0.0,0,0,0.0,0.0,9+,Games,1,73.6357421875
The Higher Lower Game,0.0,924,20,4.5,4.0,12+,Games,1,73.162109375
Mebo,0.0,64,11,3.0,3.5,9+,Entertainment,1,323.9501953125
Addictive Pro,19.99,12,1,4.5,5.0,4+,Music,1,41.6357421875
Apple Support,0.0,388,3,4.0,3.0,4+,Utilities,13,105.271484375
WiFox,1.99,34,2,3.0,4.5,4+,Travel,28,3.033203125
Donut Dazzle,0.0,2317,102,5.0,4.5,4+,Games,1,62.556640625
Pixel Strike-Sniper zombies shooting games,0.0,42,1,4.0,5.0,12+,Games,1,158.015625
虫虫大作战-经典休闲蛇蛇,0.0,57,1,4.5,3.0,4+,Games,1,168.32421875
Trump Bounce,0.0,105,105,4.0,4.0,4+,Games,1,65.736328125
脱出ゲーム 学校の食堂からの脱出,0.0,0,0,0.0,0.0,4+,Games,1,90.41015625
Leveled!,0.0,897,142,4.5,4.5,4+,Games,1,100.5537109375
Geekbench 4,0.99,87,37,4.0,4.5,4+,Utilities,1,88.525390625
New Furniture Mods - Pocket Wiki & Game Tools for Minecraft PC Edition,0.0,17588,17588,4.5,4.5,4+,Reference,2,50.505859375
SPEED:3D Racing,0.0,0,0,0.0,0.0,4+,Games,0,121.794921875
MapFan(マップファン) – 渋滞情報/オービス/オフライン対応の本格カーナビ,0.0,0,0,0.0,0.0,4+,Navigation,1,112.03125
PPTAN,0.99,8,4,5.0,5.0,4+,Games,2,158.1904296875
ハニーズアプリ,0.0,0,0,0.0,0.0,4+,Shopping,1,4.513671875
F1 2016,4.99,343,160,4.0,4.0,4+,Games,1,2415.0625
francetv JO – Regarder les Jeux Olympiques de Rio 2016,0.0,0,0,0.0,0.0,4+,Sports,1,49.8125
抢火车票 for 12306火车票官网,0.0,0,0,0.0,0.0,4+,Travel,2,44.2666015625
SKK アクション ブロック崩し,0.0,0,0,0.0,0.0,17+,Games,1,94.2392578125
もこうもこもこ,0.0,0,0,0.0,0.0,9+,Games,1,100.19140625
FoodSpect - Restaurant Inspections,0.99,17,0,4.0,0.0,4+,Food & Drink,1,10.921875
Kahoot! Play Fun Learning Games,0.0,300,29,3.5,3.5,4+,Education,1,18.642578125
Dead Shell: Roguelike RPG,2.99,29,29,3.5,3.5,12+,Games,1,87.9169921875
シュッと描いてポンッ!（シュポン）物理パズル脳トレ,0.0,0,0,0.0,0.0,4+,Games,1,36.154296875
Montessori Nature,2.99,1,1,5.0,5.0,4+,Games,1,189.9404296875
Uber Driver,0.0,3289,39,3.0,3.0,4+,Business,37,154.74609375
Drop Out!,0.0,125,44,4.0,4.0,4+,Games,1,46.5244140625
Paperback: The Game,3.99,80,34,4.0,4.0,4+,Games,1,53.09765625
Circuroid,0.0,342,78,4.5,5.0,4+,Games,1,98.58984375
